"country_code","country","unit_code","unit","indicator_code","indicator","year","value"
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,99
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,95
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,96
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,96
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,96
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,96
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,97
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,98
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,98
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,45.2
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,45.4
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,43.3
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,42.1
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,40.1
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,39.5
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,38
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,37.6
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,39.8
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,40.4
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,46.3
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,44.2
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,43.4
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,42.9
"LUX","Luxembourg","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,40.5
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,86
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,86
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,86
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,86
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,86
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,86
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,90
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,90
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,90
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,90
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,92
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,94
"LUX","Luxembourg","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,94
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,76
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,95.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,98.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,99.2
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,98.9
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,96.6
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,96.9
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,97.9
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,97
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,98.2
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,98.4
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,99
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,98.4
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,98.3
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,97.4
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,98.5
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,74.8
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,81.5
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,92.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,93.8
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,89.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,94.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,97.3
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,87.9
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,98
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,79.2
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,97.9
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,99
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,98.4
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,98.3
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,97.4
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,98.5
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,53.7
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,55.5
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,51.4
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,52.9
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,67
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,58.6
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,42.4
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,43.1
"MLT","Malta","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,40.1
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,97.2
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,85.1
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,90.9
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,88.3
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,94.3
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,90.8
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,85.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,82.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,95
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,95.5
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,99.2
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,92.9
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,95.3
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,84.4
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,85.7
"MLT","Malta","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,89
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,95.2
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,97.3
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,98.8
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,82.7
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,86.9
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,87.1
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,93.3
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,85
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,88
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,82
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,85.8
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,77.9
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,83.4
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,84.7
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,78.4
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,92.8
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,97.7
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,99
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,79.1
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,84.3
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,82.5
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,93.1
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,58.2
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,55
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,56
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,91.8
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,79.8
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,83.4
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,84.7
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,78.3
"MEX","Mexico","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,88.5
"MEX","Mexico","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,71.1
